Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
17-01-2025,AQS,360050133,1,35.8,ppb,33,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
18-01-2025,AQS,360050133,1,36.3,ppb,34,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
19-01-2025,AQS,360050133,1,23,ppb,22,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
22-01-2025,AQS,360050133,1,35.6,ppb,33,PFIZER LAB SITE,22,92,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
23-01-2025,AQS,360050133,1,42,ppb,40,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
24-01-2025,AQS,360050133,1,33.6,ppb,31,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
25-01-2025,AQS,360050133,1,34.9,ppb,32,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
26-01-2025,AQS,360050133,1,34.4,ppb,32,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
27-01-2025,AQS,360050133,1,33.7,ppb,31,PFIZER LAB SITE,23,96,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
28-01-2025,AQS,360050133,1,44.7,ppb,42,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
29-01-2025,AQS,360050133,1,43.4,ppb,41,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
30-01-2025,AQS,360050133,1,41.7,ppb,39,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
31-01-2025,AQS,360050133,1,43.4,ppb,41,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
01-02-2025,AQS,360050133,1,31.3,ppb,29,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
02-02-2025,AQS,360050133,1,34.4,ppb,32,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
03-02-2025,AQS,360050133,1,43.4,ppb,41,PFIZER LAB SITE,23,96,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
04-02-2025,AQS,360050133,1,29.9,ppb,27,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05-02-2025,AQS,360050133,1,30.4,ppb,28,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06-02-2025,AQS,360050133,1,41.9,ppb,39,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07-02-2025,AQS,360050133,1,22.4,ppb,21,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08-02-2025,AQS,360050133,1,24.3,ppb,23,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
09-02-2025,AQS,360050133,1,27.5,ppb,25,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
10-02-2025,AQS,360050133,1,21.3,ppb,20,PFIZER LAB SITE,22,92,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
11-02-2025,AQS,360050133,1,41.6,ppb,39,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
12-02-2025,AQS,360050133,1,26.9,ppb,25,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
13-02-2025,AQS,360050133,1,32.5,ppb,30,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
14-02-2025,AQS,360050133,1,11.9,ppb,10,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
15-02-2025,AQS,360050133,1,22.1,ppb,21,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
16-02-2025,AQS,360050133,1,38.8,ppb,36,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
17-02-2025,AQS,360050133,1,9.6,ppb,8,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
18-02-2025,AQS,360050133,1,10.8,ppb,9,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
19-02-2025,AQS,360050133,1,15.4,ppb,14,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
20-02-2025,AQS,360050133,1,17.9,ppb,16,PFIZER LAB SITE,23,96,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
21-02-2025,AQS,360050133,1,10.4,ppb,9,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
22-02-2025,AQS,360050133,1,30.5,ppb,28,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
23-02-2025,AQS,360050133,1,25.6,ppb,24,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
24-02-2025,AQS,360050133,1,25.7,ppb,24,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
25-02-2025,AQS,360050133,1,45.8,ppb,42,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
26-02-2025,AQS,360050133,1,21.8,ppb,20,PFIZER LAB SITE,22,92,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
27-02-2025,AQS,360050133,1,43.4,ppb,41,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
28-02-2025,AQS,360050133,1,23.6,ppb,22,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
01-03-2025,AQS,360050133,1,32.8,ppb,30,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
02-03-2025,AQS,360050133,1,7.8,ppb,7,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
03-03-2025,AQS,360050133,1,43.7,ppb,41,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
04-03-2025,AQS,360050133,1,43.3,ppb,41,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05-03-2025,AQS,360050133,1,27.6,ppb,25,PFIZER LAB SITE,22,92,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06-03-2025,AQS,360050133,1,35,ppb,33,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07-03-2025,AQS,360050133,1,20.3,ppb,19,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08-03-2025,AQS,360050133,1,18.3,ppb,17,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
09-03-2025,AQS,360050133,1,25.2,ppb,24,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
10-03-2025,AQS,360050133,1,41.2,ppb,39,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
11-03-2025,AQS,360050133,1,49.5,ppb,46,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
12-03-2025,AQS,360050133,1,18.5,ppb,17,PFIZER LAB SITE,22,92,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
13-03-2025,AQS,360050133,1,15.2,ppb,14,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
14-03-2025,AQS,360050133,1,28.8,ppb,26,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
15-03-2025,AQS,360050133,1,17.2,ppb,16,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
16-03-2025,AQS,360050133,1,25.1,ppb,24,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
17-03-2025,AQS,360050133,1,44.8,ppb,42,PFIZER LAB SITE,21,88,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
18-03-2025,AQS,360050133,1,43.5,ppb,41,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
19-03-2025,AQS,360050133,1,40.8,ppb,38,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
20-03-2025,AQS,360050133,1,16.3,ppb,15,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
21-03-2025,AQS,360050133,1,16.6,ppb,15,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
22-03-2025,AQS,360050133,1,46.2,ppb,43,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
23-03-2025,AQS,360050133,1,17.7,ppb,16,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
24-03-2025,AQS,360050133,1,41.4,ppb,39,PFIZER LAB SITE,22,92,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
25-03-2025,AQS,360050133,1,26.3,ppb,25,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
26-03-2025,AQS,360050133,1,20.3,ppb,19,PFIZER LAB SITE,23,96,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
27-03-2025,AQS,360050133,1,28.7,ppb,26,PFIZER LAB SITE,22,92,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
28-03-2025,AQS,360050133,1,49.1,ppb,46,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
29-03-2025,AQS,360050133,1,42.3,ppb,40,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
30-03-2025,AQS,360050133,1,9.3,ppb,8,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
31-03-2025,AQS,360050133,1,34.8,ppb,32,PFIZER LAB SITE,23,96,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
03-04-2025,AQS,360050133,1,42.8,ppb,40,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
04-04-2025,AQS,360050133,1,39.3,ppb,37,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05-04-2025,AQS,360050133,1,8.7,ppb,8,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06-04-2025,AQS,360050133,1,11.9,ppb,10,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07-04-2025,AQS,360050133,1,12.6,ppb,11,PFIZER LAB SITE,22,92,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08-04-2025,AQS,360050133,1,20.5,ppb,19,PFIZER LAB SITE,22,92,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
09-04-2025,AQS,360050133,1,25.2,ppb,24,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
10-04-2025,AQS,360050133,1,35,ppb,33,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
11-04-2025,AQS,360050133,1,12.9,ppb,11,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
12-04-2025,AQS,360050133,1,11.4,ppb,10,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
13-04-2025,AQS,360050133,1,32.3,ppb,30,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
14-04-2025,AQS,360050133,1,41.7,ppb,39,PFIZER LAB SITE,23,96,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
15-04-2025,AQS,360050133,1,41.6,ppb,39,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
16-04-2025,AQS,360050133,1,9.7,ppb,8,PFIZER LAB SITE,22,92,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
17-04-2025,AQS,360050133,1,31.2,ppb,29,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
18-04-2025,AQS,360050133,1,53.4,ppb,50,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
19-04-2025,AQS,360050133,1,23.8,ppb,22,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
20-04-2025,AQS,360050133,1,13.4,ppb,12,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
21-04-2025,AQS,360050133,1,19.7,ppb,18,PFIZER LAB SITE,22,92,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
22-04-2025,AQS,360050133,1,24.2,ppb,23,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
23-04-2025,AQS,360050133,1,53.1,ppb,50,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
24-04-2025,AQS,360050133,1,47.8,ppb,44,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
25-04-2025,AQS,360050133,1,23.6,ppb,22,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
26-04-2025,AQS,360050133,1,16.8,ppb,15,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
27-04-2025,AQS,360050133,1,8.7,ppb,8,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
28-04-2025,AQS,360050133,1,35.8,ppb,33,PFIZER LAB SITE,22,92,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
29-04-2025,AQS,360050133,1,25.3,ppb,24,PFIZER LAB SITE,22,92,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
30-04-2025,AQS,360050133,1,14.9,ppb,13,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
01-05-2025,AQS,360050133,1,16.7,ppb,15,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
02-05-2025,AQS,360050133,1,40.4,ppb,38,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
03-05-2025,AQS,360050133,1,26.6,ppb,25,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
04-05-2025,AQS,360050133,1,19.9,ppb,18,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
05-05-2025,AQS,360050133,1,9.4,ppb,8,PFIZER LAB SITE,22,92,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
06-05-2025,AQS,360050133,1,29.1,ppb,27,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
07-05-2025,AQS,360050133,1,41.6,ppb,39,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
08-05-2025,AQS,360050133,1,44.4,ppb,42,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
09-05-2025,AQS,360050133,1,11.7,ppb,10,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
10-05-2025,AQS,360050133,1,24.6,ppb,23,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
11-05-2025,AQS,360050133,1,29.1,ppb,27,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
12-05-2025,AQS,360050133,1,25.2,ppb,24,PFIZER LAB SITE,21,88,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
13-05-2025,AQS,360050133,1,31.5,ppb,29,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
14-05-2025,AQS,360050133,1,9.2,ppb,8,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
15-05-2025,AQS,360050133,1,18.5,ppb,17,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
16-05-2025,AQS,360050133,1,35.5,ppb,33,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
17-05-2025,AQS,360050133,1,26.2,ppb,25,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
18-05-2025,AQS,360050133,1,4.3,ppb,4,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
19-05-2025,AQS,360050133,1,4.6,ppb,4,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
20-05-2025,AQS,360050133,1,10.2,ppb,9,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
21-05-2025,AQS,360050133,1,10.2,ppb,9,PFIZER LAB SITE,21,88,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
22-05-2025,AQS,360050133,1,8.5,ppb,8,PFIZER LAB SITE,24,100,42602,Nitrogen dioxide (NO2),212,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,5,Bronx,40.8679,-73.87809
