Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
01-01-2025,AirNow,340273001,3,3.3,ug/m3 LC,18,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
02-01-2025,AirNow,340273001,3,1.4,ug/m3 LC,8,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
03-01-2025,AirNow,340273001,3,4,ug/m3 LC,22,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
04-01-2025,AirNow,340273001,3,-0.5,ug/m3 LC,0,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
05-01-2025,AirNow,340273001,3,1.4,ug/m3 LC,8,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
06-01-2025,AirNow,340273001,3,2.4,ug/m3 LC,13,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
07-01-2025,AirNow,340273001,3,1.1,ug/m3 LC,6,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
08-01-2025,AirNow,340273001,3,-0.1,ug/m3 LC,0,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
09-01-2025,AirNow,340273001,3,1.7,ug/m3 LC,9,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
10-01-2025,AirNow,340273001,3,2.3,ug/m3 LC,13,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
11-01-2025,AirNow,340273001,3,3.5,ug/m3 LC,19,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
12-01-2025,AirNow,340273001,3,7.7,ug/m3 LC,43,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
13-01-2025,AirNow,340273001,3,8.9,ug/m3 LC,49,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
14-01-2025,AirNow,340273001,3,2.9,ug/m3 LC,16,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
15-01-2025,AirNow,340273001,3,2.2,ug/m3 LC,12,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
16-01-2025,AirNow,340273001,3,8.3,ug/m3 LC,46,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
17-01-2025,AirNow,340273001,3,11.2,ug/m3 LC,55,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
18-01-2025,AirNow,340273001,3,7.4,ug/m3 LC,41,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
19-01-2025,AirNow,340273001,3,5.1,ug/m3 LC,28,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
20-01-2025,AirNow,340273001,3,0,ug/m3 LC,0,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
21-01-2025,AirNow,340273001,3,5.2,ug/m3 LC,29,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
22-01-2025,AirNow,340273001,3,7.6,ug/m3 LC,42,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
23-01-2025,AirNow,340273001,3,13.3,ug/m3 LC,59,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
24-01-2025,AirNow,340273001,3,10.8,ug/m3 LC,54,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
25-01-2025,AirNow,340273001,3,8.1,ug/m3 LC,45,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
26-01-2025,AirNow,340273001,3,8.8,ug/m3 LC,49,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
27-01-2025,AirNow,340273001,3,4.3,ug/m3 LC,24,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
28-01-2025,AirNow,340273001,3,3.9,ug/m3 LC,22,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
29-01-2025,AirNow,340273001,3,5,ug/m3 LC,28,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
30-01-2025,AirNow,340273001,3,1.7,ug/m3 LC,9,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
31-01-2025,AirNow,340273001,3,8.8,ug/m3 LC,49,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
05-02-2025,AirNow,340273001,3,1.8,ug/m3 LC,10,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
06-02-2025,AirNow,340273001,3,4.4,ug/m3 LC,24,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
07-02-2025,AirNow,340273001,3,4.2,ug/m3 LC,23,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
08-02-2025,AirNow,340273001,3,3.9,ug/m3 LC,22,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
09-02-2025,AirNow,340273001,3,3.7,ug/m3 LC,21,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
10-02-2025,AirNow,340273001,3,3.5,ug/m3 LC,19,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
11-02-2025,AirNow,340273001,3,5,ug/m3 LC,28,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
12-02-2025,AirNow,340273001,3,8.5,ug/m3 LC,47,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
13-02-2025,AirNow,340273001,3,3,ug/m3 LC,17,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
14-02-2025,AirNow,340273001,3,3,ug/m3 LC,17,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
15-02-2025,AirNow,340273001,3,4.5,ug/m3 LC,25,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
16-02-2025,AirNow,340273001,3,1.5,ug/m3 LC,8,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
17-02-2025,AirNow,340273001,3,1.5,ug/m3 LC,8,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
18-02-2025,AirNow,340273001,3,2.1,ug/m3 LC,12,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
19-02-2025,AirNow,340273001,3,0.4,ug/m3 LC,2,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
20-02-2025,AirNow,340273001,3,2.6,ug/m3 LC,14,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
21-02-2025,AirNow,340273001,3,2.4,ug/m3 LC,13,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
22-02-2025,AirNow,340273001,3,5.5,ug/m3 LC,31,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
23-02-2025,AirNow,340273001,3,9.9,ug/m3 LC,52,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
24-02-2025,AirNow,340273001,3,9.9,ug/m3 LC,52,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
25-02-2025,AirNow,340273001,3,6.4,ug/m3 LC,36,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
26-02-2025,AirNow,340273001,3,6.8,ug/m3 LC,38,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
27-02-2025,AirNow,340273001,3,2.6,ug/m3 LC,14,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
01-03-2025,AirNow,340273001,3,3.5,ug/m3 LC,19,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
02-03-2025,AirNow,340273001,3,2.3,ug/m3 LC,13,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
03-03-2025,AirNow,340273001,3,3.6,ug/m3 LC,20,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
04-03-2025,AirNow,340273001,3,10.6,ug/m3 LC,54,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
05-03-2025,AirNow,340273001,3,3.8,ug/m3 LC,21,Chester,1,100,88101,PM2.5 - Local Conditions,,,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
